title,description,location,features,data,price
Sai Proviso Sapphire 1 BHK 490 Sq Ft Flats for Sale in Roadpali,"FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Kamothe Navi Mumbai Maharashtra India,1 Bds - 1 Ba - 765 ft2,2020-07-12T18:58:08+0000,"₹ 59,52,065"
,,,,,
Sai Proviso Sapphire 1 BHK 490 Sq Ft Flats for Sale in Roadpali,"FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Khandeshwar Navi Mumbai Maharashtra India,1 Bds - 1 Ba - 765 ft2,2020-07-12T18:58:08+0000,"₹ 59,51,400"
,,,,,
Sai Proviso Sapphire 1 BHK 490 Sq Ft Flats for Sale in Roadpali,"FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Khandeshwar Navi Mumbai Maharashtra India,1 Bds - 1 Ba - 765 ft2,2020-07-12T18:43:11+0000,"₹ 59,51,015"
,,,,,
Prestige Hermitage – 4 BHK Luxury Apartments in Ulsoor,"Located in prominent location, Well maintained apartment, Close to main road, Walking distance to Bank, ATM, Restaurant, Bus Stop, Shopping Mall,",MG Road Bengaluru Karnataka India,4 Bds - 4 Ba - 7481 ft2,2020-07-12T18:42:56+0000,"₹ 17,50,00,000"
,,,,,
New house for sale,New house . Fully maintained,Kaichoondy Alappuzha Kerala India,,2020-07-12T18:42:18+0000,"₹ 55,00,000"
,,,,,
"2 BHK + Terrace Flats for Sale in Roadpali, Navi Mumbai","FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Roadpali Navi Mumbai Maharashtra India,2 Bds - 2 Ba - 1705 ft2,2020-07-12T18:43:11+0000,"₹ 1,31,00,889"
,,,,,
"2 BHK + Terrace Flats for Sale in Roadpali, Navi Mumbai","FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Khandeshwar Navi Mumbai Maharashtra India,2 Bds - 2 Ba - 1705 ft2,2020-07-12T18:43:11+0000,"₹ 1,31,00,889"
,,,,,
"2 BHK + Terrace Flats for Sale in Roadpali, Navi Mumbai","FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Roadpali Navi Mumbai Maharashtra India,2 Bds - 2 Ba - 1705 ft2,2020-07-12T18:43:11+0000,"₹ 1,31,00,889"
,,,,,
"2 BHK + Terrace Flats for Sale in Roadpali, Navi Mumbai","FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Roadpali Navi Mumbai Maharashtra India,2 Bds - 2 Ba - 1705 ft2,2020-07-12T18:43:11+0000,"₹ 1,31,00,889"
,,,,,
House is situated beside the pwd road in Karimganj Town,House is ready to sell,Banamali Part 1 Karimganj Assam India,4+ Bds - 3 Ba - 1900 ft2,2020-07-12T18:28:34+0000,"₹ 55,00,000"
,,,,,
2BHK & 3BHK flats with Seaview & high-end facilities for Sale.,"Project located near Tata Housing, Dabolim  Vasco.  2bhk starts from 58lacs onwards 3bhk starts from 90lacs onwards.   We are not charging any brokerage from Buyers for this project. Will provide you hot deals in this project.   Interested parties contact us.  Dreamz Realty Goa.",Dabolim Vasco Da Gama Goa India,2 Bds - 2 Ba - 120 ft2,2020-07-12T18:28:27+0000,"₹ 58,00,000"
,,,,,
THIRUNINRAVUR INDIVIDUAL HOUSE FOR SALE WITH CP,"FAST GROWING CHENNAI SUBURBAN AREA 1 KMS FROM RAILWAY STATION  JUST 0,5 KMS FROM FAST GROWING OUTER RING ROAD 400FEET   CMDA APPROVED  NEAR TO INDUSTRIAL ESTATES   SHARE AUTO TRANSPORT   MODEL HOUSE READY TO VIEW LOAN ARRANGED FULLY RESIDENTIAL AREA CMDA APPROVED ALND AND BUILDING GOOD GROUND WATER GOOD QUALITY CONSTRUCTION NEAR BY SCHOOLS AND COLLEGES 1& 2 bhk   EXPANDABLE  CAR PARK SEPRATE BORE  THREE PHASE EB CONNECTION TAR TOP ROAD",Thirunindravur Chennai Tamil Nadu India,3 Bds - 3 Ba - 1280 ft2,2020-07-12T18:27:12+0000,"₹ 72,40,000"
,,,,,
AMBATTUR FLAT FOR SALE 2BHK WITH CP,JUST 2 KM     FROM MAIN ROAD ESTATE BUS STOP  TNEB COLONY SHARE AUTO TRANSPORT  LIFT FACILITY  MODEL HOUSE READY TO VIEW CMDA APPROVED LOAN ARRANGED FULLY RESIDENTIAL AREA CMDA APPROVED ALND AND BUILDING GOOD GROUND WATER GOOD QUALITY CONSTRUCTION NEAR BY SCHOOLS AND COLLEGES 1 AND 2 BHK CAR PARKING,Ambattur Chennai Tamil Nadu India,2 Bds - 2 Ba - 605 ft2,2020-07-12T18:27:12+0000,"₹ 32,64,500"
,,,,,
New buliding for sale buying and selling senthil-loan available,New house @35 lakh onwards seven six three tirple nine four three four one buying and selling @ Krishnagiri,Church Town New Housing Colony Phase 2 Krishnagiri Tamil Nadu India,2 Bds - 2 Ba - 1500 ft2,2020-07-12T18:35:34+0000,"₹ 36,00,000"
,,,,,
"Bhada chitthi (paghadi) vadu makan 180 var, Sarvaiya seri,Gondal",3 bhk house with 1620 sq ft,Sarvaya Gondal Gujarat India,3 Bds - 1 Ba - 1000 ft2,2020-07-12T18:34:46+0000,"₹ 18,00,000"
,,,,,
4 cent 1600 sqft 3 bhk new build house at aluva near west kadungallur,3 bhk 1600 sqft 4 cent new build house for sale at aluva near west kadungallur  3 bhk with bath attached   Home loan available up to 90%   Walkable distance from bus stop and kadungallur junction    Good area   2 car parking space   All facilitties are very near    Call me for more details,Bank Junction Aluva Kerala India,3 Bds - 3 Ba - 1600 ft2,2020-07-12T18:34:28+0000,"₹ 48,00,000"
,,,,,
Prestige Botanique – 2/3 BHK Apartments in Basavanagudi,Amenities BASIC Lift(s) Car Parking Gymnasium Club House Children's Play Area No 24/7 Water Supply No 24/7 Power Backup No Fire Fighting Systems No Intercom LIFESTYLE SPORTS & FITNESS Basketball Court Chess Jogging Track Squash Court Swimming Pool Table Tennis Toddler Pool Yoga/Meditation Area  ENTERTAINMENT & SOCIALIZING Amphitheatre Banquet Hall Business Lounge Card Room Carrom Jacuzzi Party Lawn Pool Table Sun Deck  CONVENIENCE & SECURITY 24x7 Security Earthquake Resistant Gated Community High Speed Elevators SERVICES Grocery Shop Library Restaurant,Mavalli Bengaluru Karnataka India,3 Bds - 3 Ba - 2473 ft2,2020-07-12T18:34:08+0000,"₹ 3,17,00,000"
,,,,,
"For sale , 780 sq ft old house near Thambu CHETTY","For sale , 780 sq ft old house , at muthiyalpet area.  Front 26 ft Length 30 ft Road 15 ft East facing  60 years old building  No brokers , pls excuse us",Parrys George Town Chennai Tamil Nadu India,1 Bds - 1 Ba - 780 ft2,2020-07-12T18:31:37+0000,"₹ 75,00,000"
,,,,,
Sai Proviso Sapphire 1 BHK 490 Sq Ft Flats for Sale in Roadpali,"FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Mansarovar Navi Mumbai Maharashtra India,1 Bds - 1 Ba - 765 ft2,2020-07-12T18:58:09+0000,"₹ 59,52,450"
,,,,,
Sai Proviso Sapphire 1 BHK 490 Sq Ft Flats for Sale in Roadpali,"FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Khandeshwar Navi Mumbai Maharashtra India,1 Bds - 1 Ba - 765 ft2,2020-07-12T18:58:09+0000,"₹ 59,52,485"
,,,,,
Sai Proviso Sapphire 1 BHK 490 Sq Ft Flats for Sale in Roadpali,"FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Kharghar Navi Mumbai Maharashtra India,1 Bds - 1 Ba - 765 ft2,2020-07-12T18:58:09+0000,"₹ 59,52,520"
,,,,,
Sai Proviso Sapphire 1 BHK 490 Sq Ft Flats for Sale in Roadpali,"FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Roadpali Navi Mumbai Maharashtra India,1 Bds - 1 Ba - 765 ft2,2020-07-12T18:58:08+0000,"₹ 59,51,435"
,,,,,
Sai Proviso Sapphire 1 BHK 490 Sq Ft Flats for Sale in Roadpali,"FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Kamothe Navi Mumbai Maharashtra India,1 Bds - 1 Ba - 765 ft2,2020-07-12T18:58:08+0000,"₹ 59,52,100"
,,,,,
Sai Proviso Sapphire 1 BHK 490 Sq Ft Flats for Sale in Roadpali,"FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Khandeshwar Navi Mumbai Maharashtra India,1 Bds - 1 Ba - 765 ft2,2020-07-12T18:58:08+0000,"₹ 59,52,135"
,,,,,
Sai Proviso Sapphire 1 BHK 490 Sq Ft Flats for Sale in Roadpali,"FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Kharghar Navi Mumbai Maharashtra India,1 Bds - 1 Ba - 765 ft2,2020-07-12T18:58:08+0000,"₹ 59,52,170"
,,,,,
Sai Proviso Sapphire 1 BHK 490 Sq Ft Flats for Sale in Roadpali,"FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Kharghar Navi Mumbai Maharashtra India,1 Bds - 1 Ba - 765 ft2,2020-07-12T18:58:08+0000,"₹ 59,52,205"
,,,,,
Luxury 4BHK Villas@Velimela,Pre-Launch sale:High-end Premium 4BHK villas gated community with all amenities at upcoming area Velimela-Kollur. 250 Sq.Yrds with 3245 Sft,Velimela Hyderabad Telangana India,4 Bds - 4 Ba - 3245 ft2,2020-07-12T18:41:22+0000,"₹ 1,35,00,000"
,,,,,
600 sq feet house 20×30,Lena hai to call ya message kare or Aakar Ghar bhi dekh le pura house ready to move or complete hai,Chhota Bangarda Indore Madhya Pradesh India,2 Bds - 2 Ba - 600 ft2,2020-07-12T18:41:22+0000,"₹ 14,50,000"
,,,,,
3 bhk 1500 sqft new build  at kakkanad pukkattupady road kunjattukara,3 bhk 1600 sqft 3.3 cent new build house for sale at kakkanad pukattupay road kunjattukara   3 bhk with bath attached   Home loan available up to 90%   Neat area   All facilities are very near   Price negotiable   Call me for more details,Kakkanad Kochi Kerala India,3 Bds - 3 Ba - 1600 ft2,2020-07-12T18:41:17+0000,"₹ 48,00,000"
,,,,,
2bhk 68 gaj 19 lac only,2bhk builder floor  2 bedrooms 2 washrooms Latest interior Fresh construction Ready to move  Home loan,Om Vihar Delhi Delhi India,2 Bds - 2 Ba - 620 ft2,2020-07-12T18:40:19+0000,"₹ 19,00,000"
,,,,,
2bhk 68 gaj with roof right 19 lac,2bhk builder floor 2 bedrooms 2 washrooms New construction Ready to move  Home loan upto 90 Percent,Uttam Nagar Delhi Delhi India,2 Bds - 2 Ba - 620 ft2,2020-07-12T18:40:19+0000,"₹ 19,00,000"
,,,,,
"2 BHK + Terrace Flats for Sale in Roadpali, Navi Mumbai","FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Kamothe Navi Mumbai Maharashtra India,2 Bds - 2 Ba - 1705 ft2,2020-07-12T18:43:11+0000,"₹ 1,31,00,889"
,,,,,
"2 BHK + Terrace Flats for Sale in Roadpali, Navi Mumbai","FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Roadpali Navi Mumbai Maharashtra India,2 Bds - 2 Ba - 1705 ft2,2020-07-12T18:43:11+0000,"₹ 1,31,00,889"
,,,,,
"2 BHK + Terrace Flats for Sale in Roadpali, Navi Mumbai","FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Kharghar Navi Mumbai Maharashtra India,2 Bds - 2 Ba - 1705 ft2,2020-07-12T18:43:11+0000,"₹ 1,31,00,889"
,,,,,
Ready to move 3/4 BHK Apartments in Frazer Town,Amenities BASIC Lift(s) Car Parking Gymnasium Club House Children's Play Area No 24/7 Water Supply No 24/7 Power Backup No Fire Fighting Systems No Intercom LIFESTYLE SPORTS & FITNESS Basketball Court Chess Jogging Track Squash Court Swimming Pool Table Tennis Toddler Pool Yoga/Meditation Area  ENTERTAINMENT & SOCIALIZING Amphitheatre Banquet Hall Business Lounge Card Room Carrom Jacuzzi Party Lawn Pool Table Sun Deck  CONVENIENCE & SECURITY 24x7 Security Earthquake Resistant Gated Community High Speed Elevators SERVICES Grocery Shop Library Restaurant,Fraser town Bengaluru Karnataka India,3 Bds - 3 Ba - 2775 ft2,2020-07-12T18:31:06+0000,"₹ 3,60,00,000"
,,,,,
Hk house near baramati,"1 hk house in near by baramati city ( gunawadi. Pautka nagar) tiles work pending with borewell total area 1250 sq fit, need to sale this property",Baramati Nagar Baramati Maharashtra India,1 Bds - 1 Ba - 600 ft2,2020-07-12T18:31:00+0000,"₹ 10,00,000"
,,,,,
Sai Proviso Sapphire 1 BHK 490 Sq Ft Flats for Sale in Roadpali,"FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Roadpali Navi Mumbai Maharashtra India,1 Bds - 1 Ba - 765 ft2,2020-07-12T18:58:09+0000,"₹ 59,52,555"
,,,,,
Sai Proviso Sapphire 1 BHK 490 Sq Ft Flats for Sale in Roadpali,"FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Karanjade Navi Mumbai Maharashtra India,1 Bds - 1 Ba - 765 ft2,2020-07-12T18:58:09+0000,"₹ 59,52,590"
,,,,,
Sai Proviso Sapphire 1 BHK 490 Sq Ft Flats for Sale in Roadpali,"FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Kharghar Navi Mumbai Maharashtra India,1 Bds - 1 Ba - 765 ft2,2020-07-12T18:58:09+0000,"₹ 59,52,625"
,,,,,
Sai Proviso Sapphire 1 BHK 490 Sq Ft Flats for Sale in Roadpali,"FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Khandeshwar Navi Mumbai Maharashtra India,1 Bds - 1 Ba - 765 ft2,2020-07-12T18:58:08+0000,"₹ 59,52,240"
,,,,,
Ready to move 3/4 BHK Apartments in Frazer Town,"Prestige Deja Vu – 40 sprawling apartments spanning 21 floors, with 3 & 4 bedroom apartments. This picture of elegance rises above the ordinary, giving you an excellent view of the city.",Fraser town Bengaluru Karnataka India,3 Bds - 3 Ba - 2795 ft2,2020-07-12T18:39:47+0000,"₹ 3,63,00,000"
,,,,,
"2 BHK + Terrace Flats for Sale in Roadpali, Navi Mumbai","FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Khandeshwar Navi Mumbai Maharashtra India,2 Bds - 2 Ba - 1705 ft2,2020-07-12T18:43:11+0000,"₹ 1,31,00,635"
,,,,,
"2 BHK + Terrace Flats for Sale in Roadpali, Navi Mumbai","FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Kharghar Navi Mumbai Maharashtra India,2 Bds - 2 Ba - 1705 ft2,2020-07-12T18:43:11+0000,"₹ 1,31,00,635"
,,,,,
"2 BHK + Terrace Flats for Sale in Roadpali, Navi Mumbai","FREEHOLD PLOT | CC & CRZ CLEARANCE - Available | Payment Plan Available| Plot Size:- 3049.31 SQ. MTRS. | G+16 Floors Stand-alone Tower - 1Bhk, 2Bhk + T & 2Bhk Flats | TOTAL UNITS# 110.  CCTV • Car Parking • WI-FI • Clubhouse • Swimming Pool & Kids Pool • Landscape Garden at 2nd Floor • Children play area • Water Bodies and Fountains • Acupressure • Walk Area • Amphitheater • Indoor games Room • Party Lawn.  MAHA RERA: P52000/ 021378 and Possession Date -29/06/2024",Kamothe Navi Mumbai Maharashtra India,2 Bds - 2 Ba - 1705 ft2,2020-07-12T18:43:11+0000,"₹ 1,31,02,032"
,,,,,
"Flats, duplex and plots","किसी भी प्रकार के फ्लैट्स, डुप्लैक्स एवं प्लॉट्स खरीदने के लिए सम्पर्क करें। उचित मार्गदर्शन के साथ।",City Center Gwalior Madhya Pradesh India,2 Bds - 2 Ba - 1100 ft2,2020-07-12T18:30:57+0000,"₹ 24,00,000"
,,,,,
"തൊടുപുഴ ഇടവെട്ടി മാർത്തോമ ഭാഗത്ത് പുതിയ
വീട് വിൽപനക്ക്.","തൊടുപുഴ ഇടവെട്ടി മാർത്തോമ ഭാഗത്ത് പുതിയ വീട് വിൽപനക്ക്.  950 ചതുരശ്ര അടി, 3 ബെഡ് റൂമുകൾ, 2 ബാത്ത് റൂമുകൾ, 4.5 സെന്റ് സ്ഥലം മുറ്റത്ത് തന്നെ വറ്റാത്ത കിണർ വെള്ളം.  ഉദ്ദേശിക്കുന്ന വില: 23,00,000 രൂപ  ബ്രോക്കർ മാർ വിളിക്കേണ്ടതില്ല.. ലോൺ സൗകര്യം ലഭ്യമാണ്  Thodupuzha Properties Adamstar complex Thodupuzha",Karikkode Part Thodupuzha Kerala India,3 Bds - 2 Ba - 950 ft2,2020-07-12T18:30:38+0000,"₹ 23,00,000"
title,description,location,features,data,price
